id,name,entity_type,summary,aliases,operator,base_geography_kind,base_geography_code,countries_covered,stages,focuses,official_website,founder_route,sources,verified_on,source_profile,dataset_version,dataset_date,license
fund:fen-ventures,Fen Ventures,fund,"Fen Ventures is an investment organization focused on Fintech, SaaS, and sustainability in Spanish-speaking Latin America.",[],,region,LATAM,"[""LATAM""]","[""pre_seed"",""seed""]","[""fintech"",""saas"",""sustainability""]",https://fenventures.com/,https://fenventures.com/contact/,"[{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://fenventures.com/portfolio/admoai/""},{""kind"":""official_thesis"",""title"":""About or investment thesis"",""url"":""https://fenventures.com/about-us/""},{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://fenventures.com/portfolio_/""},{""kind"":""official_application"",""title"":""Contact or application page"",""url"":""https://fenventures.com/contact/""}]",2026-07-26,funds/regional/fen-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:fip-nordeste-capital-semente,FIP Nordeste Capital Semente,fund,FIP Nordeste Capital Semente is a venture capital vehicle managed by Triaxis Capital and Crescera Ventures for technology startups in Brazil's Northeast and adjacent eligible regions.,[],,country,BR,"[""BR""]","[""pre_seed"",""seed""]","[""technology_startups_contributing_to_regional_development""]",https://www.fipnordeste.com/,https://www.fipnordeste.com/,"[{""kind"":""official_application"",""title"":""FIP Nordeste Capital Semente website"",""url"":""https://www.fipnordeste.com/""},{""kind"":""secondary"",""title"":""Banco do Nordeste fund announcement"",""url"":""https://www.bnb.gov.br/imprensa/noticias/-/asset_publisher/QGdgGhxvRtMv/content/bnb-finep-e-sebrae-lan%C3%A7am-fundos-financeiros-para-startups-e-mulheres-empreendedoras/44540""},{""kind"":""secondary"",""title"":""Triaxis Capital official updates"",""url"":""https://www.linkedin.com/company/triaxis-capital""}]",2026-07-27,funds/brazil/fip-nordeste-capital-semente.md,2026-07-27,2026-07-27,CC0-1.0
fund:fj-labs,FJ Labs,fund,FJ Labs is an investment organization focused on Marketplaces and network effects in Global.,[],,global,GLOBAL,"[""GLOBAL""]","[""pre_seed"",""seed""]","[""marketplaces"",""network_effects""]",https://www.fjlabs.com/,,"[{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://www.fjlabs.com/portfolio""},{""kind"":""official_website"",""title"":""Fund website"",""url"":""https://www.fjlabs.com/strategy""},{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://www.fjlabs.com/portfolio?6b6149fe_page=2""}]",2026-07-26,funds/multi-country/fj-labs.md,2026-07-27,2026-07-27,CC0-1.0
fund:flourish-ventures,Flourish Ventures,fund,Flourish Ventures is a global early-stage evergreen venture fund backing technology-enabled companies that improve financial health and prosperity.,"[""Flourish VC""]",,global,GLOBAL,"[""GLOBAL"",""LATAM""]","[""not_disclosed""]","[""financial_health"",""financial_services""]",https://flourishventures.com/,,"[{""kind"":""official_thesis"",""title"":""Investment model and thesis"",""url"":""https://flourishventures.com/how-we-work/""},{""kind"":""official_website"",""title"":""Fund overview and geography"",""url"":""https://flourishventures.com/about-us/""},{""kind"":""official_portfolio"",""title"":""Latin America portfolio"",""url"":""https://flourishventures.com/portfolio/latin-america/""}]",2026-07-30,funds/multi-country/flourish-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:fundepar,Fundepar,fund,"Fundepar is a Brazilian venture capital manager supporting innovative, high-growth businesses through direct investments and dedicated vehicles.",[],,country,BR,"[""BR""]","[""not_disclosed""]","[""technology"",""science_based_innovation"",""positive_social_or_environmental_impact""]",https://fundepar.com.br/,https://fundepar.com.br/fundos-e-programas/formulario-de-inscricao-seed4science/,"[{""kind"":""official_website"",""title"":""Fundepar website"",""url"":""https://fundepar.com.br/""},{""kind"":""secondary"",""title"":""Fundep institutional profile"",""url"":""https://www.fundep.ufmg.br/fundepar""},{""kind"":""official_website"",""title"":""Official 2026 investment announcement"",""url"":""https://fundepar.com.br/fundepar-anuncia-investimento-em-startup-mineira-que-reduz-uso-de-plastico-no-setor-automotivo/""},{""kind"":""official_application"",""title"":""Seed4Science application form"",""url"":""https://fundepar.com.br/fundos-e-programas/formulario-de-inscricao-seed4science/""}]",2026-07-27,funds/brazil/fundepar.md,2026-07-27,2026-07-27,CC0-1.0
fund:fundo-inovabra-i,Fundo inovabra I,fund,"Fundo inovabra I is a proprietary corporate venture capital vehicle of Bradesco, operated within the bank's inovabra ventures investment platform.",[],,country,BR,"[""GLOBAL""]","[""series_a"",""series_b""]","[""technology_across_financial"",""non_financial_sectors""]",https://www.inovabra.com.br/content/inovabra/startups.html,https://www.inovabra.com.br/content/inovabra/startups.html,"[{""kind"":""official_application"",""title"":""inovabra ventures and Fundo inovabra I"",""url"":""https://www.inovabra.com.br/content/inovabra/startups.html""}]",2026-07-27,funds/brazil/fundo-inovabra-i.md,2026-07-27,2026-07-27,CC0-1.0
fund:galicia-ventures,Galicia Ventures,fund,Galicia Ventures is Grupo Financiero Galicia's corporate venture capital program for early-stage Latin American startups.,[],,region,LATAM,"[""LATAM""]","[""pre_seed"",""seed"",""series_a"",""series_b""]","[""fintech"",""insurtech"",""agtech"",""disruptive_technology"",""b2b_models""]",https://galicia-ventures.ar/,https://galicia-ventures.ar/,"[{""kind"":""official_application"",""title"":""Investment thesis and contact"",""url"":""https://galicia-ventures.ar/""},{""kind"":""official_website"",""title"":""Strike investment announcement"",""url"":""https://galicia-ventures.ar/strike-se-suma-al-portfolio-de-galicia-ventures/""}]",2026-07-27,funds/regional/galicia-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:genesis-ventures,Genesis Ventures,fund,"Genesis Ventures is an investment organization focused on Technology, energy, and real estate in Chile and Latin America.",[],,region,LATAM,"[""CL"",""LATAM""]","[""multi_stage""]","[""technology"",""energy"",""real_estate""]",https://genesisventures.vc/,https://genesisventures.vc/contact/,"[{""kind"":""official_website"",""title"":""Fund website"",""url"":""https://genesisventures.vc/""},{""kind"":""official_thesis"",""title"":""About or investment thesis"",""url"":""https://genesisventures.vc/about/""},{""kind"":""official_website"",""title"":""Fund website"",""url"":""https://genesisventures.vc/genesis-ventures-i/""},{""kind"":""official_application"",""title"":""Contact or application page"",""url"":""https://genesisventures.vc/contact/""}]",2026-07-26,funds/regional/genesis-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:gerdau-next-ventures,Gerdau Next Ventures,fund,Gerdau Next Ventures is Gerdau Next's corporate venture capital and startup acceleration initiative for developing businesses adjacent to Gerdau.,[],,country,BR,"[""NOT_DISCLOSED""]","[""not_disclosed""]","[""construction"",""mobility"",""sustainability"",""technology""]",https://www2.gerdau.com.br/wp-content/uploads/sites/2/2025/05/sobre_gerdaunext.pdf,,"[{""kind"":""official_website"",""title"":""Official Gerdau Next presentation"",""url"":""https://www2.gerdau.com.br/wp-content/uploads/sites/2/2025/05/sobre_gerdaunext.pdf""}]",2026-07-27,funds/brazil/gerdau-next-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:global-founders-capital,Global Founders Capital,fund,"Global Founders Capital is an investment organization focused on Technology, sector agnostic in Global, including Latin America.",[],,global,GLOBAL,"[""GLOBAL"",""LATAM""]","[""pre_seed"",""seed""]","[""technology"",""sector_agnostic""]",https://www.globalfounderscapital.com/,,"[{""kind"":""official_website"",""title"":""Fund website"",""url"":""https://www.globalfounderscapital.com/""},{""kind"":""secondary"",""title"":""Fund website"",""url"":""https://latamlist.com/energy-trader-bia-wraps-6-million-to-lower-energy-costs-for-businesses-in-colombia/""},{""kind"":""secondary"",""title"":""Fund website"",""url"":""https://latamlist.com/category/startup-news/""},{""kind"":""secondary"",""title"":""Fund website"",""url"":""https://latamlist.com/category/startup-news/funding/""}]",2026-07-26,funds/multi-country/global-founders-capital.md,2026-07-27,2026-07-27,CC0-1.0
fund:globant-ventures,Globant Ventures,fund,Globant Ventures is Globant's corporate venture capital fund for technology startups from Seed through Series A.,[],,country,AR,"[""GLOBAL""]","[""seed"",""series_a""]","[""artificial_intelligence"",""blockchain"",""the_future_of_work""]",https://www.globantventures.com/index.php/,https://www.globantventures.com/index.php/,"[{""kind"":""official_application"",""title"":""Investment thesis, portfolio, and application"",""url"":""https://www.globantventures.com/index.php/""}]",2026-07-27,funds/argentina/globant-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:glocal-latam,GLOCAL Latam,fund,GLOCAL Latam is an Argentina-based accelerator and venture capital fund investing in Latin American AgriFoodTech and ClimateTech startups.,[],,region,LATAM,"[""LATAM""]","[""not_disclosed""]","[""agrifoodtech"",""climatetech""]",https://www.glocalmanagers.com/,https://www.glocalmanagers.com/es/startups-es/,"[{""kind"":""official_website"",""title"":""Investment and acceleration overview"",""url"":""https://www.glocalmanagers.com/""},{""kind"":""official_application"",""title"":""Startup application"",""url"":""https://www.glocalmanagers.com/es/startups-es/""}]",2026-07-27,funds/regional/glocal-latam.md,2026-07-27,2026-07-27,CC0-1.0
fund:grao-vc,Grão VC,fund,"Grão VC is the venture capital arm of a Brazilian family office, investing directly in early-stage Brazilian startups.",[],,country,BR,"[""BR""]","[""not_disclosed""]","[""not_disclosed""]",https://grao.vc/,,"[{""kind"":""official_website"",""title"":""About Grão"",""url"":""https://grao.vc/a-grao/""},{""kind"":""official_activity"",""title"":""Why did we invest in Stay?"",""url"":""https://grao.vc/en/por-que-investimos-na-stay/""}]",2026-07-30,funds/brazil/grao-vc.md,2026-07-27,2026-07-27,CC0-1.0
fund:gridx,GRIDX,fund,GRIDX is a company-building venture fund that turns Latin American bioscience research into startups targeting global markets.,[],,global,GLOBAL,"[""GLOBAL"",""LATAM""]","[""pre_seed""]","[""life_sciences"",""biotech""]",https://www.gridexponential.com/,,"[{""kind"":""official_thesis"",""title"":""GRIDX investment thesis"",""url"":""https://www.gridexponential.com/investment-thesis""},{""kind"":""official_website"",""title"":""How GRIDX works"",""url"":""https://www.gridexponential.com/how-it-works""},{""kind"":""official_portfolio"",""title"":""Official portfolio"",""url"":""https://www.gridexponential.com/portfolio""}]",2026-07-25,funds/multi-country/gridx.md,2026-07-27,2026-07-27,CC0-1.0
fund:grupo-boticario-ventures,Grupo Boticário Ventures,fund,Grupo Boticário Ventures is Grupo Boticário's corporate venture unit for beauty and retail innovation.,[],,country,BR,"[""BR"",""GLOBAL""]","[""seed"",""series_a""]","[""beauty"",""retail""]",https://ventures.grupoboticario.com.br/,https://ventures.grupoboticario.com.br/investimento,"[{""kind"":""official_website"",""title"":""Corporate venture initiatives and official investment count"",""url"":""https://ventures.grupoboticario.com.br/""},{""kind"":""official_application"",""title"":""Investment criteria, portfolio, and application"",""url"":""https://ventures.grupoboticario.com.br/investimento""},{""kind"":""official_thesis"",""title"":""Official CVC announcement, stage, ticket, and thesis"",""url"":""https://www.grupoboticario.com.br/midia/grupo-boticario-investe-100-milhoes-startups/""},{""kind"":""official_application"",""title"":""Startup connection and investment form"",""url"":""https://ventures.grupoboticario.com.br/conecte-se-conosco""}]",2026-07-26,funds/brazil/grupo-boticario-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:hi-ventures-allvp,Hi Ventures (ex-ALLVP),fund,Hi Ventures (ex-ALLVP) is an investment organization focused on AI and technology in Latin America.,"[""ALLVP""]",,region,LATAM,"[""LATAM""]","[""pre_seed"",""seed""]","[""ai"",""technology""]",https://www.hi.vc/,,"[{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://www.hi.vc/portfolio""}]",2026-07-26,funds/regional/hi-ventures-allvp.md,2026-07-27,2026-07-27,CC0-1.0
fund:hiker-ventures,Hiker Ventures,fund,"Hiker Ventures is AF Invest's Brazilian early-stage venture capital brand, investing its own capital directly in startups.",[],AF Invest Administração de Recursos,country,BR,"[""BR""]","[""not_disclosed""]","[""not_disclosed""]",https://www.hiker.ventures/,,"[{""kind"":""official_website"",""title"":""Hiker Ventures"",""url"":""https://www.hiker.ventures/""},{""kind"":""official_activity"",""title"":""Datlo receives investment led by Hiker Ventures"",""url"":""https://blog.datlo.com/datlo-recebe-aporte-hiker-ventures""}]",2026-07-30,funds/brazil/hiker-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:honey-island-capital,Honey Island Capital,fund,Honey Island Capital is an investment organization focused on Fintech and technology in Brazil.,[],,country,BR,"[""BR""]","[""not_disclosed""]","[""fintech"",""technology""]",https://honeyisland.capital/,,"[{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://honeyisland.capital/portfolio/""},{""kind"":""official_website"",""title"":""Fund website"",""url"":""https://honeyisland.capital/wp-content/uploads/2026/04/HI-Capital-Demonstracoes-Financeiras-2025-sintetico-pdf-D4Sign.pdf""}]",2026-07-26,funds/brazil/honey-island-capital.md,2026-07-27,2026-07-27,CC0-1.0
fund:igah-ventures-patria,Igah Ventures (Patria),fund,Igah Ventures (Patria) is an investment organization focused on High-growth companies in Brazil and Latin America.,[],Patria,global,GLOBAL,"[""BR"",""LATAM""]","[""multi_stage""]","[""high_growth_companies""]",https://www.patriaventure.com/,,"[{""kind"":""secondary"",""title"":""Previously listed source; unavailable during verification"",""url"":""https://www.patriaventure.com/""}]",2026-07-26,funds/multi-country/igah-ventures-patria.md,2026-07-27,2026-07-27,CC0-1.0
fund:ignia,IGNIA,fund,IGNIA is an investment organization focused on Technology and inclusive growth in Latin America.,[],,region,LATAM,"[""LATAM""]","[""seed"",""series_a""]","[""technology"",""inclusive_growth""]",https://www.ignia.vc/,,"[{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://www.ignia.vc/portfolio""},{""kind"":""official_thesis"",""title"":""About or investment thesis"",""url"":""https://www.ignia.vc/about""}]",2026-07-26,funds/regional/ignia.md,2026-07-27,2026-07-27,CC0-1.0
fund:impact-ventures-psm,Impact Ventures PSM,fund,Impact Ventures PSM is an investment organization focused on Impact entrepreneurship in Mexico and Latin America.,[],,global,GLOBAL,"[""LATAM"",""MX""]","[""seed"",""series_a""]","[""impact_entrepreneurship""]",https://ivpsm.org.mx/,https://ivpsm.org.mx/contactanos/,"[{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://ivpsm.org.mx/portafolio/""},{""kind"":""official_application"",""title"":""Contact or application page"",""url"":""https://ivpsm.org.mx/contactanos/""}]",2026-07-26,funds/multi-country/impact-ventures-psm.md,2026-07-27,2026-07-27,CC0-1.0
fund:impacta-vc,Impacta VC,fund,Impacta VC is a Chile-based venture capital firm backing impact-driven founders across Latin America.,[],,region,LATAM,"[""LATAM""]","[""seed""]","[""social"",""environmental_impact""]",https://www.impacta.vc/,https://www.impacta.vc/,"[{""kind"":""official_application"",""title"":""Impacta VC investment profile, portfolio, and application"",""url"":""https://www.impacta.vc/""}]",2026-07-27,funds/regional/impacta-vc.md,2026-07-27,2026-07-27,CC0-1.0
